3917,0,301Redirect,0,/Fridge-Magnet-067-God-couldnt-be-everywhere-so-he-made-Grandmas/,"Fridge Magnet 067 God couldn''''t be everywhere so he made Grandmas",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,1979,77,0,0,0
3918,0,301Redirect,0,/Fridge-Magnet-070-Friends-are-Gods-way-of-looking-after-us/,"Fridge Magnet 070 Friends are God''''s way of looking after us",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,1982,2,0,0,0
3919,0,301Redirect,0,/Fridge-Magnet-071-You-cant-scare-me-I-have-children/,"Fridge Magnet 071 You can''''t scare me, I have children",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,1983,75,0,0,0
3920,0,301Redirect,0,/Fridge-Magnet-077-Its-been-Monday-all-week/,"Fridge Magnet 077 It''''s been Monday all week",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,1988,98,0,0,0
3921,0,301Redirect,0,/Fridge-Magnet-080-Cancel-my-subscription-I-dont-want-your-issues/,"Fridge Magnet 080 Cancel my subscription, I don''''t want your issues",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,1991,0,0,0,0
3922,0,301Redirect,0,/Fridge-Magnet-080-When-your-mum-is-mad-with-your-dad-dont-let-her-brush-your-hair/,"Fridge Magnet 080 When your mum is mad with your dad don''''t let her brush your hair",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,3173,0,0,0,0
3923,0,301Redirect,0,/Fridge-Magnet-084-Ive-got-one-nerve-left-and-youre-getting-on-it/,"Fridge Magnet 084 I''''ve got one nerve left and you''''re getting on it",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,1995,0,0,0,0
3924,0,301Redirect,0,/Fridge-Magnet-088-Save-the-earth-Its-the-only-planet-with-chocolate/,"Fridge Magnet 088 Save the earth It''''s the only planet with chocolate",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,1999,182,0,0,0
3925,0,301Redirect,0,/Fridge-Magnet-090-Because-Im-your-Mother-thats-why/,"Fridge Magnet 090 Because I''''m your Mother that''''s why",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2001,131,0,0,0
3926,0,301Redirect,0,/Fridge-Magnet-092-Im-smiling-because-youre-my-sister/,"Fridge Magnet 092 I''''m smiling because you''''re my sister",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,3177,1,0,0,0
3927,0,301Redirect,0,/Fridge-Magnet-098-Dont-start-with-me-You-will-not-win/,"Fridge Magnet 098 Don''''t start with me You will not win",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2007,94,0,0,0
3928,0,301Redirect,0,/Fridge-Magnet-101-Dont-treat-me-any-differently-than-you-would-the-queen/,"Fridge Magnet 101 Don''''t treat me any differently than you would the queen",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2011,13,0,0,0
3931,0,301Redirect,0,/Fridge-Magnet-095-How-can-I-miss-you-if-you-wont-go-away/,"Fridge Magnet 095 How can I miss you if you won''''t go away?",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,3179,0,0,0,0
3932,0,301Redirect,0,/Fridge-Magnet-117-I-havent-met-Mr-Right/,"Fridge Magnet 117 I haven''''t met Mr Right",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2021,0,0,0,0
3933,0,301Redirect,0,/Fridge-Magnet-125-Im-not-a-complete-idiot-some-parts-are-missing/,"Fridge Magnet 125 I''''m not a complete idiot some parts are missing",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2024,55,0,0,0
3934,0,301Redirect,0,/Fridge-Magnet-128-I-Know-Im-in-my-own-world-its-ok-they-know-me-here/,"Fridge Magnet 128 I Know I''''m in my own world - it''''s ok, they know me here",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2028,99,0,0,0
3935,0,301Redirect,0,/Fridge-Magnet-120-Real-women-dont-have-hot-flushes-they-have-power-surges/,"Fridge Magnet 120 Real women don''''t have hot flushes, they have power surges",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2022,0,0,0,0
3937,0,301Redirect,0,/Fridge-Magnet-132-Housework-wont-kill-you-but-why-take-the-chance/,"Fridge Magnet 132 Housework won''''t kill you, but why take the chance",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2031,93,0,0,0
3938,0,301Redirect,0,/Fridge-Magnet-138-Im-not-a-morning-person/,"Fridge Magnet 138 I''''m not a morning person",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2035,54,0,0,0
3939,0,301Redirect,0,/Fridge-Magnet-145-I-dont-knowI-dont-careThats-why-they-put-me-in-charge/,"Fridge Magnet 145 I don''''t knowI don''''t careThat''''s why they put me in charge",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2039,17,0,0,0
3941,0,301Redirect,0,/Fridge-Magnet-146-Some-days-youre-the-pigeon-and-some-days-your-the-statue/,"Fridge Magnet 146 Some days you''''re the pigeon, and some days your the statue",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2040,13,0,0,0
3942,0,301Redirect,0,/Fridge-Magnet-150-You-cant-control-everything/,"Fridge Magnet 150 You can''''t control everything",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,2044,14,0,0,0
3943,0,301Redirect,0,/Fridge-Magnet-153-Women-dont-make-fools-of-men/,"Fridge Magnet 153 Women don''''t make fools of men",,,,301-redirect.aspx,10/29/2012,6,10/29/2012,10/29/2012,6,0,1,0,1,0,3185,0,0,0,0
