ContentID,ParentContentID,AssociateType,AssociateID,FileName,PageTitle,AdditionalPageTitle,MetaKeywords,MetaDescription,Template,CreatedDate,CreatedByUserID,PublishedDate,LastUpdated,UpdatedByUserID,Protected,Rank,ProductRank,Enabled,Featured,RedirectContentID,Views,MapID,GalleryID,NotificationType,category_content_id,tbl_Product_ProductID,tbl_Product_ManufacturerID,tbl_Product_Code,tbl_Product_MPN,tbl_Product_GTIN,tbl_Product_Price,tbl_Product_PriceWholesale,tbl_Product_SalePrice,tbl_Product_TotalStock,tbl_Product_Weight,tbl_Product_Width,tbl_Product_Height,tbl_Product_Location,tbl_Product_ShippingAdditional,tbl_Product_SpecificShippingTypeID,tbl_Product_Featured,tbl_Product_Derivative1,tbl_Product_Derivative2,tbl_Product_GoogleProductCategory,tbl_Product_GoogleAdwordsLabels,tbl_Product_GoogleAdwordsRedirect,tbl_Product_SpecialNote,tbl_Product_SpecialNoteShort,productType,tbl_derivative_DerivativeID,tbl_derivative_ProductID,tbl_derivative_Title,tbl_derivative_Title2,tbl_derivative_TotalStock,tbl_derivative_ProductImage,tbl_derivative_SwatchImage,tbl_derivative_BackInStock,tbl_derivative_Price,tbl_derivative_PriceWholesale,tbl_derivative_Weight,tbl_derivative_Location,tbl_derivative_Enabled,tbl_derivative_Code,tbl_derivative_DerivRank,tbl_derivative_DerivGTIN,tbl_derivative_DerivMPN
1613,0,Product,1198,/Arthritis-Rheumatism-Ointment/,Arthritis & Rheumatism Ointment,| Ointment Arthritis & Rheumatism,"avena, ointment, remedy, natural, oil, essential, balm, arthritis, rheumatism, ache, pain, joint, bone","Our natural arthritis treatment, is designed to assist with each of these treatment methods and is especially effective when used with the bath oil (above). This healing arthritis ointment is made with oils reputed to help relieve arthritis pain.",product.aspx,8/15/2012,1,8/15/2012,9/29/2020,2,0,1,0,1,0,0,17400,0,0,0,45|16,1198,14,,,,14.99,6.49,0,,260,0,0,,0,0,0,Size,n/a,,,,,,config,2232,1198,60ml Glass Jar,n/a,0,,,,7.99,3.99,0.35,VS3C/L3B,1,AVOINT5/60,1,7.36E+11
1613,0,Product,1198,/Arthritis-Rheumatism-Ointment/,Arthritis & Rheumatism Ointment,| Ointment Arthritis & Rheumatism,"avena, ointment, remedy, natural, oil, essential, balm, arthritis, rheumatism, ache, pain, joint, bone","Our natural arthritis treatment, is designed to assist with each of these treatment methods and is especially effective when used with the bath oil (above). This healing arthritis ointment is made with oils reputed to help relieve arthritis pain.",product.aspx,8/15/2012,1,8/15/2012,9/29/2020,2,0,1,0,1,0,0,17400,0,0,0,45|16,1198,14,,,,14.99,6.49,0,,260,0,0,,0,0,0,Size,n/a,,,,,,config,2231,1198,120ml Glass Jar,n/a,0,,,,14.99,7.49,0.45,VS3C/L3B,1,AVOINT5/120,1,7.36E+11
1613,0,Product,1198,/Arthritis-Rheumatism-Ointment/,Arthritis & Rheumatism Ointment,| Ointment Arthritis & Rheumatism,"avena, ointment, remedy, natural, oil, essential, balm, arthritis, rheumatism, ache, pain, joint, bone","Our natural arthritis treatment, is designed to assist with each of these treatment methods and is especially effective when used with the bath oil (above). This healing arthritis ointment is made with oils reputed to help relieve arthritis pain.",product.aspx,8/15/2012,1,8/15/2012,9/29/2020,2,0,1,0,1,0,0,17400,0,0,0,45|16,1198,14,,,,14.99,6.49,0,,260,0,0,,0,0,0,Size,n/a,,,,,,config,6752,1198,200ml Plastic Jar,,0,,,,19.99,9.99,0.62,L3B,1,AVOINT5/200,1,7.36E+11
1615,0,Product,1200,/Aura-Stones/,Aura Stones,,,,product.aspx,8/15/2012,1,8/15/2012,12/5/2013,2,0,1,0,0,0,0,380,0,0,0,69,1200,14,,,,6.99,3.33,0,,200,0,0,,0,0,0,Size,n/a,,,,,,config,2234,1200,n/a,n/a,0,large_aura_stones.jpg,,,6.99,3.33,0.2,,1,WB16,1
1616,0,Product,1201,/Autumn-Fairy/,Autumn Fairy,,,,product.aspx,8/15/2012,1,8/15/2012,12/4/2012,2,0,1,0,0,0,0,45,0,0,0,86|56,1201,14,,,,14.99,7.49,0,,500,0,0,,0,0,0,Size,n/a,,,,,,config,2235,1201,n/a,n/a,0,large_autumn.jpg,,,14.99,7.49,0.5,,1,NEM3178,1
