ContentID,ParentContentID,AssociateType,AssociateID,FileName,PageTitle,AdditionalPageTitle,MetaKeywords,MetaDescription,Template,CreatedDate,CreatedByUserID,PublishedDate,LastUpdated,UpdatedByUserID,Protected,Rank,ProductRank,Enabled,Featured,RedirectContentID,Views,MapID,GalleryID,NotificationType,category_content_id,tbl_Product_ProductID,tbl_Product_ManufacturerID,tbl_Product_Code,tbl_Product_MPN,tbl_Product_GTIN,tbl_Product_Price,tbl_Product_PriceWholesale,tbl_Product_SalePrice,tbl_Product_TotalStock,tbl_Product_Weight,tbl_Product_Width,tbl_Product_Height,tbl_Product_Location,tbl_Product_ShippingAdditional,tbl_Product_SpecificShippingTypeID,tbl_Product_Featured,tbl_Product_Derivative1,tbl_Product_Derivative2,tbl_Product_GoogleProductCategory,tbl_Product_GoogleAdwordsLabels,tbl_Product_GoogleAdwordsRedirect,tbl_Product_SpecialNote,tbl_Product_SpecialNoteShort,productType,tbl_derivative_DerivativeID,tbl_derivative_ProductID,tbl_derivative_Title,tbl_derivative_Title2,tbl_derivative_TotalStock,tbl_derivative_ProductImage,tbl_derivative_SwatchImage,tbl_derivative_BackInStock,tbl_derivative_Price,tbl_derivative_PriceWholesale,tbl_derivative_Weight,tbl_derivative_Location,tbl_derivative_Enabled,tbl_derivative_Code,tbl_derivative_DerivRank,tbl_derivative_DerivGTIN,tbl_derivative_DerivMPN
2633,0,Product,2218,/plastic-bottles-amber-with-white-tamper-evident-cap-500ml/3/,Plastic Bottles Amber with White Tamper Evident Cap 500ml,| Amber Plastic Bottle 500ml with White Tamper Evident Cap 500ml,"amber, plastic, tamper, evident, cap, bottle, empty, protect, light, damage, fresh, prolong, shelf, life","Empty plastic bottles in amber with a white tamper evident screw-on cap. The colour of the plastic bottle protects the contents from light damage, keeps them fresh and prolongs the shelf life.",product.aspx,8/15/2012,1,8/15/2012,2/10/2016,6,0,1,0,1,0,0,7464,0,0,0,62,2218,14,,,,26.28,21.02,0,,500,0,0,L2A/LD2J,0,0,0,Size,n/a,,,,,,config,3967,2218,Each,n/a,0,,,,2.92,2.34,0.05,C5A/LD2J,1,,1
2633,0,Product,2218,/plastic-bottles-amber-with-white-tamper-evident-cap-500ml/3/,Plastic Bottles Amber with White Tamper Evident Cap 500ml,| Amber Plastic Bottle 500ml with White Tamper Evident Cap 500ml,"amber, plastic, tamper, evident, cap, bottle, empty, protect, light, damage, fresh, prolong, shelf, life","Empty plastic bottles in amber with a white tamper evident screw-on cap. The colour of the plastic bottle protects the contents from light damage, keeps them fresh and prolongs the shelf life.",product.aspx,8/15/2012,1,8/15/2012,2/10/2016,6,0,1,0,1,0,0,7464,0,0,0,62,2218,14,,,,26.28,21.02,0,,500,0,0,L2A/LD2J,0,0,0,Size,n/a,,,,,,config,3964,2218,Case of 10,n/a,0,,,,26.28,21.02,0.5,C5A/LD2J,1,,1
2633,0,Product,2218,/plastic-bottles-amber-with-white-tamper-evident-cap-500ml/3/,Plastic Bottles Amber with White Tamper Evident Cap 500ml,| Amber Plastic Bottle 500ml with White Tamper Evident Cap 500ml,"amber, plastic, tamper, evident, cap, bottle, empty, protect, light, damage, fresh, prolong, shelf, life","Empty plastic bottles in amber with a white tamper evident screw-on cap. The colour of the plastic bottle protects the contents from light damage, keeps them fresh and prolongs the shelf life.",product.aspx,8/15/2012,1,8/15/2012,2/10/2016,6,0,1,0,1,0,0,7464,0,0,0,62,2218,14,,,,26.28,21.02,0,,500,0,0,L2A/LD2J,0,0,0,Size,n/a,,,,,,config,3965,2218,Case of 25,n/a,0,,,,58.4,46.72,1.25,C5A/LD2J,1,,1
2633,0,Product,2218,/plastic-bottles-amber-with-white-tamper-evident-cap-500ml/3/,Plastic Bottles Amber with White Tamper Evident Cap 500ml,| Amber Plastic Bottle 500ml with White Tamper Evident Cap 500ml,"amber, plastic, tamper, evident, cap, bottle, empty, protect, light, damage, fresh, prolong, shelf, life","Empty plastic bottles in amber with a white tamper evident screw-on cap. The colour of the plastic bottle protects the contents from light damage, keeps them fresh and prolongs the shelf life.",product.aspx,8/15/2012,1,8/15/2012,2/10/2016,6,0,1,0,1,0,0,7464,0,0,0,62,2218,14,,,,26.28,21.02,0,,500,0,0,L2A/LD2J,0,0,0,Size,n/a,,,,,,config,3966,2218,Case of 50,n/a,0,,,,102.2,81.76,2.5,C5A/LD2J,1,,1
3740,0,Product,3285,/plastic-bottles-amber-with-white-tamper-evident-cap-500ml/2/,Plastic Bottles Amber With White Tamper Evident Cap 500ml,,,"Empty plastic bottles in amber with a white tamper evident screw on cap. The colour of the plastic bottle protects the contents from light damage, keeps them fresh and prolongs the shelf life. Plastic bottles are ideal for carrier oils, fragrance oi",product.aspx,9/11/2012,3,9/11/2012,8/22/2013,5,0,1,0,0,0,0,224,0,0,0,62,3285,14,,,,2.92,0,0,,0,0,0,,0,0,0,n/a,,,,,,,config,5564,3285,Each,n/a,0,,,,2.92,2.34,0.05,,1,,1
3740,0,Product,3285,/plastic-bottles-amber-with-white-tamper-evident-cap-500ml/2/,Plastic Bottles Amber With White Tamper Evident Cap 500ml,,,"Empty plastic bottles in amber with a white tamper evident screw on cap. The colour of the plastic bottle protects the contents from light damage, keeps them fresh and prolongs the shelf life. Plastic bottles are ideal for carrier oils, fragrance oi",product.aspx,9/11/2012,3,9/11/2012,8/22/2013,5,0,1,0,0,0,0,224,0,0,0,62,3285,14,,,,2.92,0,0,,0,0,0,,0,0,0,n/a,,,,,,,config,5565,3285,Case of 10,n/a,1,,,,26.28,21.02,0.5,,1,,1
3740,0,Product,3285,/plastic-bottles-amber-with-white-tamper-evident-cap-500ml/2/,Plastic Bottles Amber With White Tamper Evident Cap 500ml,,,"Empty plastic bottles in amber with a white tamper evident screw on cap. The colour of the plastic bottle protects the contents from light damage, keeps them fresh and prolongs the shelf life. Plastic bottles are ideal for carrier oils, fragrance oi",product.aspx,9/11/2012,3,9/11/2012,8/22/2013,5,0,1,0,0,0,0,224,0,0,0,62,3285,14,,,,2.92,0,0,,0,0,0,,0,0,0,n/a,,,,,,,config,5566,3285,Case of 25,n/a,1,,,,58.4,46.72,1.25,,1,,1
3740,0,Product,3285,/plastic-bottles-amber-with-white-tamper-evident-cap-500ml/2/,Plastic Bottles Amber With White Tamper Evident Cap 500ml,,,"Empty plastic bottles in amber with a white tamper evident screw on cap. The colour of the plastic bottle protects the contents from light damage, keeps them fresh and prolongs the shelf life. Plastic bottles are ideal for carrier oils, fragrance oi",product.aspx,9/11/2012,3,9/11/2012,8/22/2013,5,0,1,0,0,0,0,224,0,0,0,62,3285,14,,,,2.92,0,0,,0,0,0,,0,0,0,n/a,,,,,,,config,5567,3285,Case of 50,n/a,1,,,,102.2,81.76,2.5,,1,,1
