ProductID,ManufacturerID,Code,MPN,GTIN,Price,PriceWholesale,SalePrice,TotalStock,Weight,Width,Height,Location,ShippingAdditional,SpecificShippingTypeID,Featured,Derivative1,Derivative2,GoogleProductCategory,GoogleAdwordsLabels,GoogleAdwordsRedirect,SpecialNote,SpecialNoteShort
1218,14,,,,7.99,3.33,0,,220,0,0,,0,0,0,Size,n/a
1219,14,,,,12.99,7.99,0,,220,0,0,,0,0,0,Size,n/a
1223,14,,,,4.99,3.49,0,,100,0,0,,0,0,0,Size,n/a
1224,14,,,,2.99,1.99,0,,220,0,0,,0,0,0,Size,n/a
1225,14,,,,3.99,1.99,0,,220,0,0,,0,0,0,Size,n/a
1226,14,,,,6.99,3.33,0,,100,0,0,,0,0,0,Size,n/a
1227,14,,,,9.99,4.99,0,,500,0,0,,0,0,0,Size,n/a
1228,14,,,,7.99,3.33,0,,220,0,0,,0,0,0,Size,n/a
1229,14,,,,7.99,3.74,0,,220,0,0,,0,0,0,Size,n/a
1230,14,,,,1.99,1.08,0,,50,0,0,B11E,0,0,0,Size,n/a
1231,14,,,,2.99,1.49,0,,220,0,0,,0,0,0,Size,n/a,,,,10ml fragrance oils are part of our 4 for 9.99 offer. Mix and match any 4 products in this offer for only 9.99!,Any 4 for 9.99
1232,14,,,,5.99,2.99,0,,220,0,0,,0,0,0,Size,n/a
1234,14,,,,14.99,6.24,0,,220,0,0,,0,0,0,Size,n/a,,,,10ml fragrance oils are part of our 4 for 9.99 offer. Mix and match any 4 products in this offer for only 9.99!,Any 4 for 9.99
1235,14,,,,1.29,0.89,0,,100,0,0,A8A,0,0,0,Size,n/a,,,,This item is part of our 2 for 19.99 offer. Mix and match any 2 products in this offer for only 19.99!,Any 2 for 19.99
1236,14,,,,12.99,5.83,0,,500,0,0,B8C,0,0,0,Size,n/a
1237,14,,,,5.99,2.49,0,,300,0,0,,0,0,0,Size,n/a
1238,14,,,,1,0.42,0,,25,0,0,A7C,0,0,0,Size,n/a,,,,This item is part of our 10 for 10 offer. Mix and match any 10 products in this offer for only 10!,Any 10 for 10
1239,14,,,,14.99,6.66,0,,500,0,0,B8C,0,0,0,Size,n/a
1240,14,,,,13.99,6.99,0,,400,0,0,,0,0,0,Size,n/a
1241,14,,,,7.99,4.16,0,,400,0,0,B8CD1,0,0,0,Size,n/a,,,,Included in our 'Any 2 for 19.99 offer',Any 2 For 19.99
1242,14,,,,9.99,4.99,0,,20,0,0,,0,0,0,Size,n/a
1243,14,,,,13.99,5.83,0,,300,0,0,,0,0,0,Size,n/a
1244,14,,,,14.99,6.24,0,,220,0,0,,0,0,0,Size,n/a,,,,10ml fragrance oils are part of our 4 for 9.99 offer. Mix and match any 4 products in this offer for only 9.99!,Any 4 for 9.99
1245,14,,,,12.99,4.99,0,,500,0,0,,0,0,0,Size,n/a,,,,This item is part of our 2 for 19.99 offer. Mix and match any 2 products in this offer for only 19.99!,Any 2 for 19.99
1246,14,,,,9.99,4.99,0,,170,0,0,,0,0,0,Size,n/a
1249,14,,,,12.99,4.99,0,,170,0,0,,0,0,0,Size,n/a
1250,14,,,,7.99,3.99,0,,140,0,0,,0,0,0,Size,n/a,,,,Included in our 3 for 19.99 offer- Add any 3 items in this offer for only 19.99 (That? only 6.67 each),Any 3 for 19.99
1251,14,,,,7.99,3.99,0,,220,0,0,,0,0,0,Size,n/a
1253,14,,,,7.99,3.99,0,,260,0,0,,0,0,0,Size,n/a
1256,14,,,,7.99,4.16,0,,200,0,0,B8CD1,0,0,0,Size,n/a
1257,14,,,,15.99,7.99,0,,1300,0,0,,0,0,0,Size,n/a
1260,14,,,,1.99,1.08,0,,0,0,0,A7E,0,0,0,Size,n/a
1262,14,,,,7.99,3.33,0,,220,0,0,,0,0,0,Size,n/a
1263,14,,,,2.99,1.24,0,,5,0,0,,0,0,0,Size,n/a,,,,These items are part of our 4 for 9.99 offer. Mix and match any 4 products in this offer for only 9.99!,Any 4 for 9.99
1266,14,,,,3.99,1.99,0,,220,0,0,,0,0,0,Size,n/a
1267,14,,,,14.99,6.66,0,,1900,0,0,B2D,0,0,0,Size,n/a
1269,14,,,,7.99,3.33,0,,170,0,0,,0,0,0,Size,n/a
1271,14,,,,5.99,2.49,0,,220,0,0,,0,0,0,Size,n/a
1272,14,,,,6.99,2.49,0,,140,0,0,,0,0,0,Size,n/a
1275,14,,,,5.99,2.99,0,,220,0,0,,0,0,0,Size,n/a
1276,14,,,,2.99,1.99,0,,220,0,0,,0,0,0,Size,n/a
1278,14,,,,4.99,2.91,0,,350,0,0,,0,0,0,Size,n/a
1279,14,,,,9.99,8.33,0,,300,0,0,,0,0,0,Size,n/a
1280,14,,,,3.99,2.49,0,,250,0,0,B4C,0,0,0,Size,n/a,,,,Choose any 3 Christina May soaps for only 9.99! Just add any three Christina May soaps and discount will be automatically calculated at checkout.,Any 3 for 9.99
1281,14,,,,12.99,6.99,0,,70,0,0,,0,0,0,Size,n/a
1282,14,,,,1,0.42,0,,25,0,0,A7C,0,0,0,Size,n/a,,,,This item is part of our 10 for 10 offer. Mix and match any 10 products in this offer for only 10!,Any 10 for 10
1283,14,,,,3.99,2.49,0,,30,0,0,B8BD2,0,0,0,Size,n/a,,,,This item is part of our 3 for 9.99 offer. Mix and match any 3 products in this offer for only 9.99!,Any 3 for 9.99
1285,14,,,,9.99,4.99,0,,150,0,0,B8CD2,0,0,0,Size,n/a,,,,Included in our 'Any 2 for 19.99 offer',Any 2 For 19.99
